          44   50.8354       3.44810      0.876543E-17  0.756164E-16  0.572420E-15  0.311972E-16  0.287893E-15  0.151131E-15  0.927147E-16  0.834764E-15  0.251352E-15  0.184693E-14  0.602482E-14  0.391954E-13  0.189454E-15
          45   50.8747       3.44892      0.876276E-17  0.755916E-16  0.572857E-15  0.311870E-16  0.288093E-15  0.151253E-15  0.927929E-16  0.834911E-15  0.251375E-15  0.184685E-14  0.602446E-14  0.391941E-13  0.189490E-15
          46   50.9149       3.44977      0.876003E-17  0.755663E-16  0.573304E-15  0.311766E-16  0.288297E-15  0.151377E-15  0.928728E-16  0.835061E-15  0.251399E-15  0.184676E-14  0.602410E-14  0.391927E-13  0.189528E-15
          47   50.9560       3.45063      0.875724E-17  0.755405E-16  0.573760E-15  0.311660E-16  0.288505E-15  0.151504E-15  0.929546E-16  0.835215E-15  0.251424E-15  0.184667E-14  0.602373E-14  0.391913E-13  0.189566E-15
          48   50.9980       3.45151      0.875440E-17  0.755141E-16  0.574227E-15  0.311551E-16  0.288719E-15  0.151634E-15  0.930380E-16  0.835372E-15  0.251448E-15  0.184658E-14  0.602335E-14  0.391899E-13  0.189605E-15
          49   51.0410       3.45241      0.875150E-17  0.754871E-16  0.574703E-15  0.311441E-16  0.288936E-15  0.151766E-15  0.931233E-16  0.835532E-15  0.251474E-15  0.184649E-14  0.602296E-14  0.391885E-13  0.189645E-15
          50   51.0848       3.45333      0.874854E-17  0.754596E-16  0.575189E-15  0.311328E-16  0.289158E-15  0.151902E-15  0.932103E-16  0.835696E-15  0.251500E-15  0.184640E-14  0.602257E-14  0.391871E-13  0.189686E-15
          51   51.1295       3.45427      0.874552E-17  0.754316E-16  0.575685E-15  0.311213E-16  0.289385E-15  0.152040E-15  0.932990E-16  0.835862E-15  0.251526E-15  0.184630E-14  0.602217E-14  0.391856E-13  0.189727E-15
          52   51.1751       3.45523      0.874244E-17  0.754030E-16  0.576191E-15  0.311095E-16  0.289616E-15  0.152180E-15  0.933895E-16  0.836032E-15  0.251553E-15  0.184620E-14  0.602176E-14  0.391841E-13  0.189770E-15
          53   51.2217       3.45620      0.873931E-17  0.753739E-16  0.576707E-15  0.310976E-16  0.289851E-15  0.152324E-15  0.934818E-16  0.836205E-15  0.251581E-15  0.184610E-14  0.602134E-14  0.391825E-13  0.189813E-15
          54   51.2691       3.45720      0.873611E-17  0.753443E-16  0.577232E-15  0.310854E-16  0.290091E-15  0.152470E-15  0.935758E-16  0.836382E-15  0.251609E-15  0.184600E-14  0.602091E-14  0.391809E-13  0.189857E-15
          55   51.3175       3.45821      0.873286E-17  0.753141E-16  0.577767E-15  0.310730E-16  0.290335E-15  0.152619E-15  0.936716E-16  0.836561E-15  0.251637E-15  0.184590E-14  0.602047E-14  0.391793E-13  0.189902E-15
          56   51.3667       3.45924      0.872956E-17  0.752835E-16  0.578312E-15  0.310604E-16  0.290584E-15  0.152771E-15  0.937691E-16  0.836744E-15  0.251666E-15  0.184579E-14  0.602003E-14  0.391777E-13  0.189947E-15
          57   51.4169       3.46029      0.872619E-17  0.752522E-16  0.578866E-15  0.310476E-16  0.290837E-15  0.152925E-15  0.938684E-16  0.836929E-15  0.251696E-15  0.184568E-14  0.601958E-14  0.391760E-13  0.189994E-15
          58   51.4679       3.46136      0.872277E-17  0.752205E-16  0.579431E-15  0.310345E-16  0.291095E-15  0.153082E-15  0.939694E-16  0.837118E-15  0.251725E-15  0.184557E-14  0.601912E-14  0.391744E-13  0.190041E-15
          59   51.5199       3.46244      0.871929E-17  0.751882E-16  0.580005E-15  0.310213E-16  0.291357E-15  0.153242E-15  0.940722E-16  0.837310E-15  0.251756E-15  0.184546E-14  0.601865E-14  0.391726E-13  0.190089E-15
          60   51.5727       3.46355      0.871576E-17  0.751554E-16  0.580589E-15  0.310078E-16  0.291624E-15  0.153405E-15  0.941766E-16  0.837505E-15  0.251787E-15  0.184535E-14  0.601818E-14  0.391709E-13  0.190138E-15
