          72   52.2776       2.62632      0.850721E-14  0.743853E-14  0.117154E-14  0.650253E-14  0.180175E-14  0.447812E-15  0.709178E-15  0.165405E-14  0.135890E-13  0.344689E-13
          73   52.3422       2.62873      0.850948E-14  0.744012E-14  0.117204E-14  0.650212E-14  0.180199E-14  0.447889E-15  0.709252E-15  0.165253E-14  0.135797E-13  0.344745E-13
          74   52.4077       2.63116      0.851178E-14  0.744174E-14  0.117255E-14  0.650170E-14  0.180222E-14  0.447967E-15  0.709325E-15  0.165100E-14  0.135703E-13  0.344802E-13
          75   52.4741       2.63362      0.851410E-14  0.744336E-14  0.117306E-14  0.650128E-14  0.180246E-14  0.448045E-15  0.709399E-15  0.164944E-14  0.135608E-13  0.344860E-13
          76   52.5414       2.63612      0.851644E-14  0.744500E-14  0.117357E-14  0.650085E-14  0.180269E-14  0.448123E-15  0.709472E-15  0.164787E-14  0.135511E-13  0.344918E-13
          77   52.6096       2.63865      0.851881E-14  0.744665E-14  0.117409E-14  0.650042E-14  0.180293E-14  0.448201E-15  0.709545E-15  0.164628E-14  0.135413E-13  0.344978E-13
          78   52.6788       2.64121      0.852120E-14  0.744832E-14  0.117461E-14  0.649998E-14  0.180316E-14  0.448279E-15  0.709617E-15  0.164467E-14  0.135315E-13  0.345037E-13
          79   52.7488       2.64380      0.852361E-14  0.745000E-14  0.117513E-14  0.649953E-14  0.180340E-14  0.448357E-15  0.709689E-15  0.164305E-14  0.135215E-13  0.345098E-13
          80   52.8197       2.64642      0.852604E-14  0.745168E-14  0.117566E-14  0.649908E-14  0.180363E-14  0.448436E-15  0.709761E-15  0.164141E-14  0.135113E-13  0.345159E-13
          81   52.8916       2.64908      0.852849E-14  0.745338E-14  0.117619E-14  0.649862E-14  0.180386E-14  0.448514E-15  0.709832E-15  0.163975E-14  0.135011E-13  0.345221E-13
          82   52.9643       2.65176      0.853097E-14  0.745510E-14  0.117673E-14  0.649816E-14  0.180410E-14  0.448592E-15  0.709902E-15  0.163807E-14  0.134908E-13  0.345284E-13
          83   53.0379       2.65448      0.853346E-14  0.745682E-14  0.117727E-14  0.649769E-14  0.180433E-14  0.448671E-15  0.709972E-15  0.163638E-14  0.134803E-13  0.345347E-13
          84   53.1125       2.65723      0.853597E-14  0.745855E-14  0.117781E-14  0.649722E-14  0.180456E-14  0.448749E-15  0.710041E-15  0.163467E-14  0.134697E-13  0.345411E-13
          85   53.1879       2.66001      0.853851E-14  0.746029E-14  0.117835E-14  0.649674E-14  0.180479E-14  0.448827E-15  0.710110E-15  0.163294E-14  0.134591E-13  0.345476E-13
          86   53.2643       2.66282      0.854106E-14  0.746205E-14  0.117890E-14  0.649625E-14  0.180502E-14  0.448905E-15  0.710177E-15  0.163120E-14  0.134483E-13  0.345541E-13
          87   53.3416       2.66566      0.854363E-14  0.746381E-14  0.117945E-14  0.649576E-14  0.180525E-14  0.448982E-15  0.710244E-15  0.162943E-14  0.134374E-13  0.345607E-13
          88   53.4197       2.66853      0.854622E-14  0.746558E-14  0.118000E-14  0.649526E-14  0.180548E-14  0.449060E-15  0.710310E-15  0.162766E-14  0.134264E-13  0.345673E-13
          89   53.4988       2.67143      0.854883E-14  0.746736E-14  0.118056E-14  0.649476E-14  0.180570E-14  0.449137E-15  0.710375E-15  0.162586E-14  0.134153E-13  0.345741E-13
          90   53.5788       2.67436      0.855146E-14  0.746915E-14  0.118112E-14  0.649425E-14  0.180592E-14  0.449214E-15  0.710440E-15  0.162406E-14  0.134040E-13  0.345809E-13
          91   53.6596       2.67733      0.855410E-14  0.747094E-14  0.118168E-14  0.649374E-14  0.180615E-14  0.449290E-15  0.710503E-15  0.162223E-14  0.133927E-13  0.345877E-13
          92   53.7414       2.68032      0.855676E-14  0.747275E-14  0.118224E-14  0.649322E-14  0.180637E-14  0.449366E-15  0.710565E-15  0.162039E-14  0.133813E-13  0.345946E-13
          93   53.8241       2.68334      0.855944E-14  0.747456E-14  0.118280E-14  0.649269E-14  0.180659E-14  0.449442E-15  0.710626E-15  0.161853E-14  0.133697E-13  0.346016E-13
          94   53.9077       2.68640      0.856214E-14  0.747638E-14  0.118337E-14  0.649216E-14  0.180680E-14  0.449518E-15  0.710686E-15  0.161666E-14  0.133581E-13  0.346087E-13
          95   53.9922       2.68948      0.856485E-14  0.747820E-14  0.118394E-14  0.649162E-14  0.180702E-14  0.449593E-15  0.710745E-15  0.161477E-14  0.133463E-13  0.346158E-13
          96   54.0775       2.69259      0.856757E-14  0.748003E-14  0.118451E-14  0.649108E-14  0.180723E-14  0.449667E-15  0.710802E-15  0.161287E-14  0.133344E-13  0.346230E-13
          97   54.1638       2.69574      0.857032E-14  0.748187E-14  0.118508E-14  0.649053E-14  0.180744E-14  0.449741E-15  0.710858E-15  0.161095E-14  0.133225E-13  0.346302E-13
          98   54.2510       2.69891      0.857307E-14  0.748371E-14  0.118566E-14  0.648996E-14  0.180764E-14  0.449814E-15  0.710913E-15  0.160902E-14  0.133104E-13  0.346375E-13
          99   54.3391       2.70212      0.857584E-14  0.748556E-14  0.118624E-14  0.648940E-14  0.180785E-14  0.449887E-15  0.710967E-15  0.160707E-14  0.132982E-13  0.346449E-13
         100   54.4281       2.70535      0.857863E-14  0.748739E-14  0.118681E-14  0.648884E-14  0.180805E-14  0.449959E-15  0.711019E-15  0.160511E-14  0.132860E-13  0.346523E-13
         101   54.5181       2.70861      0.858143E-14  0.748925E-14  0.118739E-14  0.648826E-14  0.180825E-14  0.450030E-15  0.711069E-15  0.160313E-14  0.132736E-13  0.346598E-13
         102   54.6089       2.71190      0.858424E-14  0.749111E-14  0.118797E-14  0.648769E-14  0.180845E-14  0.450101E-15  0.711118E-15  0.160114E-14  0.132611E-13  0.346674E-13
         103   54.7006       2.71523      0.858707E-14  0.749298E-14  0.118855E-14  0.648711E-14  0.180864E-14  0.450171E-15  0.711166E-15  0.159913E-14  0.132485E-13  0.346750E-13
         104   54.7932       2.71858      0.858991E-14  0.749485E-14  0.118913E-14  0.648652E-14  0.180883E-14  0.450241E-15  0.711212E-15  0.159711E-14  0.132359E-13  0.346827E-13
         105   54.8867       2.72196      0.859276E-14  0.749672E-14  0.118972E-14  0.648592E-14  0.180902E-14  0.450309E-15  0.711256E-15  0.159508E-14  0.132231E-13  0.346904E-13
         106   54.9812       2.72537      0.859562E-14  0.749860E-14  0.119030E-14  0.648533E-14  0.180920E-14  0.450377E-15  0.711299E-15  0.159303E-14  0.132102E-13  0.346982E-13
         107   55.0765       2.72881      0.859849E-14  0.750047E-14  0.119088E-14  0.648472E-14  0.180938E-14  0.450444E-15  0.711340E-15  0.159097E-14  0.131972E-13  0.347061E-13
         108   55.1727       2.73228      0.860138E-14  0.750235E-14  0.119147E-14  0.648411E-14  0.180955E-14  0.450510E-15  0.711379E-15  0.158889E-14  0.131842E-13  0.347140E-13
         109   55.2699       2.73577      0.860427E-14  0.750423E-14  0.119205E-14  0.648349E-14  0.180973E-14  0.450575E-15  0.711416E-15  0.158680E-14  0.131710E-13  0.347220E-13
         110   55.3679       2.73930      0.860718E-14  0.750612E-14  0.119264E-14  0.648287E-14  0.180990E-14  0.450639E-15  0.711452E-15  0.158470E-14  0.131578E-13  0.347300E-13
         111   55.4668       2.74285      0.861010E-14  0.750800E-14  0.119322E-14  0.648225E-14  0.181006E-14  0.450702E-15  0.711486E-15  0.158258E-14  0.131444E-13  0.347381E-13
         112   55.5667       2.74643      0.861302E-14  0.750988E-14  0.119381E-14  0.648161E-14  0.181022E-14  0.450764E-15  0.711517E-15  0.158046E-14  0.131310E-13  0.347463E-13
         113   55.6674       2.75005      0.861596E-14  0.751176E-14  0.119439E-14  0.648097E-14  0.181038E-14  0.450825E-15  0.711547E-15  0.157831E-14  0.131174E-13  0.347545E-13
         114   55.7691       2.75369      0.861890E-14  0.751365E-14  0.119498E-14  0.648033E-14  0.181053E-14  0.450885E-15  0.711574E-15  0.157616E-14  0.131038E-13  0.347628E-13
